iter	F1	Logloss
1724	0.9834680716	0.1126686487
1725	0.9836035791	0.1125338384
1726	0.9836929366	0.1124952535
1727	0.9836944179	0.1124332841
1728	0.9836944179	0.1123491453
1729	0.9837405759	0.1122633364
1730	0.9837852568	0.1122396933
1731	0.9838731659	0.1121492417
1732	0.9839640213	0.1121250639
1733	0.9840087225	0.1120262837
1734	0.9839640213	0.1119142232
1735	0.9838731659	0.1118097169
1736	0.9838731659	0.1117318381
1737	0.9839193241	0.1115595962
1738	0.9839640213	0.1114993247
1739	0.9840548767	0.1113626434
1740	0.9839625642	0.1112393066
1741	0.9839640213	0.1111834931
1742	0.9841918779	0.1110640765
1743	0.9842365875	0.1109637771
1744	0.9840981372	0.1109200233
1745	0.9840981372	0.1109016336
1746	0.9841904416	0.1108587422
1747	0.9843260188	0.1108174802
1748	0.9842798728	0.1107899456
1749	0.9843245945	0.1106881954
1750	0.9842813011	0.1106555549
1751	0.9843693202	0.1105336823
1752	0.9843693202	0.1104576185
1753	0.9842322897	0.1103914315
1754	0.9843735804	0.1102570102
1755	0.9844644317	0.1101677044
1756	0.9844644317	0.1101365582
1757	0.9845091537	0.1100943906
1758	0.9844168825	0.1099813067
1759	0.9843274429	0.1099164597
1760	0.9843288667	0.1098784036
1761	0.9844644317	0.1098278618
1762	0.9844644317	0.1097972576
1763	0.9845091537	0.109724019
1764	0.9845091537	0.1095836019
1765	0.9845538797	0.1095668056
1766	0.9846433439	0.1095178653
1767	0.9847342117	0.1094653672
1768	0.9847789541	0.1094065399
1769	0.9847789541	0.109325237
1770	0.9846894734	0.1092857136
1771	0.9846894734	0.10920857
1772	0.9847355988	0.1091195118
1773	0.9847355988	0.1090977129
1774	0.9846894734	0.1089601094
1775	0.9847342117	0.1088654927
1776	0.9846894734	0.1088085967
1777	0.9846894734	0.1087690934
1778	0.9847775708	0.1086282337
1779	0.984869826	0.1084991139
1780	0.9849145765	0.1084183711
1781	0.984869826	0.108363882
1782	0.9849145765	0.1083455816
1783	0.9849606979	0.1082582917
1784	0.9849606979	0.1082234487
1785	0.9849593311	0.1081133279
1786	0.9850054526	0.1080582655
1787	0.9850054526	0.1080108593
1788	0.9851410915	0.1078325379
1789	0.9851872047	0.1077553336
1790	0.9852333136	0.1076716847
1791	0.9853241856	0.1075425475
1792	0.9852319716	0.1074606612
1793	0.9852306294	0.1073759199
1794	0.985413732	0.1073089539
1795	0.9855480822	0.1072413078
1796	0.9854585113	0.1072213416
1797	0.9855032947	0.1071665928
1798	0.9855046122	0.1070741068
1799	0.9854598328	0.1070288254
1800	0.9854598328	0.1070077233
1801	0.985413732	0.1069057772
1802	0.9855032947	0.1068188877
1803	0.9855928737	0.1067471339
1804	0.9855941831	0.1066221342
1805	0.9856402799	0.1066124735
1806	0.9856863725	0.106542593
1807	0.9857772527	0.1065098689
1808	0.9858668484	0.1064496768
1809	0.9859129328	0.1063652063
1810	0.9858668484	0.1062830058
1811	0.9858220485	0.1062490175
1812	0.9858655638	0.1061866906
1813	0.9858668484	0.106164475
1814	0.9857324609	0.1060229854
1815	0.9857324609	0.1059894174
1816	0.9857772527	0.1059263191
1817	0.9858207599	0.1057494053
1818	0.9859564605	0.1056362606
1819	0.9859564605	0.1055891147
1820	0.9859551839	0.1054665139
1821	0.9860460888	0.1053896814
1822	0.9860012726	0.1053745997
1823	0.9860934376	0.1053249925
1824	0.9860473572	0.1052869028
1825	0.9860934376	0.1052075137
1826	0.9860934376	0.1051754076
1827	0.986002545	0.1051609948
1828	0.9860486253	0.1050916501
1829	0.9861395137	0.1049194059
1830	0.9860934376	0.1048719994
1831	0.9860934376	0.1048484771
1832	0.9861868411	0.1047148902
1833	0.9862316536	0.1046450012
1834	0.9861868411	0.1046321679
1835	0.9862764701	0.1045219435
1836	0.9862764701	0.1043900438
1837	0.9862316536	0.1043280273
1838	0.9862316536	0.1043163628
1839	0.9862316536	0.1042773609
1840	0.9862304022	0.1042102126
1841	0.9864146486	0.1041272861
1842	0.9863698319	0.104045981
1843	0.9864146486	0.1039645348
1844	0.9864606997	0.103890602
1845	0.9864606997	0.1037772303
1846	0.9865976103	0.1036686084
1847	0.9866424353	0.1036196479
1848	0.9865976103	0.1035760665
1849	0.9866872643	0.1035053856
1850	0.986733303	0.1034505847
1851	0.9867793376	0.103414931
1852	0.9868690081	0.1033845656
1853	0.9868690081	0.1033582318
1854	0.9867793376	0.1033481816
1855	0.9868678148	0.1033295361
1856	0.9868678148	0.103241135
1857	0.9868678148	0.1031946138
1858	0.9868217759	0.1031760308
1859	0.9869114706	0.1031222892
1860	0.9869575097	0.1031065669
1861	0.9869575097	0.1029892488
1862	0.9870047256	0.1029334774
1863	0.9870035445	0.1028821185
1864	0.9870932558	0.1028553875
1865	0.9871392865	0.1028173136
1866	0.9870944288	0.1027218581
1867	0.9872290142	0.10266619
1868	0.9871841483	0.1026353648
1869	0.9872290142	0.1025934866
1870	0.9871841483	0.1025724254
1871	0.9871841483	0.1025561328
1872	0.9872727273	0.1024691085
1873	0.9873176053	0.1024196847
1874	0.9873624875	0.1023546203
1875	0.9873624875	0.1022720231
1876	0.9873624875	0.1022520518
1877	0.9874073737	0.1022238692
1878	0.9874971584	0.1021183243
1879	0.9875431897	0.1020049399
1880	0.9875431897	0.1019377578
1881	0.9874982952	0.1018883442
1882	0.9875431897	0.1018338382
1883	0.9876341153	0.1017971915
1884	0.9876341153	0.1017399831
1885	0.9876341153	0.1016791681
1886	0.987679018	0.1016647045
1887	0.987679018	0.1015841988
1888	0.9876341153	0.101517506
1889	0.9876341153	0.1014759597
1890	0.9875892167	0.1013303313
1891	0.9875892167	0.1012782058
1892	0.9876801382	0.1011767393
1893	0.9877250409	0.1011235795
1894	0.9877710597	0.1010418268
1895	0.9877710597	0.1010071633
1896	0.9879057925	0.1009447931
1897	0.9879057925	0.1008107924
1898	0.9879518072	0.1007527097
1899	0.9879967264	0.1007243472
1900	0.9879967264	0.1006944095
1901	0.9879956348	0.1006183173
1902	0.9879956348	0.1005938436
1903	0.9879956348	0.1005407561
1904	0.9879956348	0.1005132192
1905	0.988040562	0.1004309805
1906	0.9880865769	0.1003822973
1907	0.988040562	0.1003443149
1908	0.9881775191	0.1002913745
1909	0.9883604619	0.1001569911
1910	0.9883144637	0.1001256268
1911	0.9883144637	0.1000957283
1912	0.9883144637	0.1000282658
1913	0.9882695281	0.09994679673
1914	0.9882684613	0.09986991143
1915	0.9883144637	0.09979566781
1916	0.9882684613	0.09976783273
1917	0.9882235257	0.09971892526
1918	0.9881785942	0.09968461192
1919	0.9882684613	0.09962243688
1920	0.9884043472	0.09955849271
1921	0.9883583447	0.0994801908
1922	0.9883583447	0.09945954134
1923	0.9883134009	0.09941225385
1924	0.9884492951	0.09933722682
1925	0.9884952935	0.09924537839
1926	0.9884482445	0.09916331005
1927	0.9885852017	0.0991026761
1928	0.9886301619	0.09904580513
1929	0.9886301619	0.098987366
1930	0.9886751262	0.09894867705
1931	0.9887190684	0.09887406776
1932	0.9887190684	0.09882662064
1933	0.988674096	0.09876037523
1934	0.9887200946	0.09871804633
1935	0.9887211206	0.09865793349
1936	0.9887211206	0.09862416193
1937	0.9887211206	0.09860461723
1938	0.9887660891	0.09857469855
1939	0.9888120793	0.09850556953
1940	0.9888560382	0.09845018197
1941	0.9888110616	0.09838202094
1942	0.9887660891	0.0983384338
1943	0.9887660891	0.09826775012
1944	0.9887660891	0.09823430838
1945	0.9887211206	0.09819455212
1946	0.9887211206	0.09812818224
1947	0.9887200946	0.09803653232
1948	0.9888130969	0.09798431368
1949	0.9888580654	0.09793283985
1950	0.98894902	0.09786127504
1951	0.9889929955	0.09780540643
1952	0.9890389776	0.09771824421
1953	0.9889939967	0.0976251117
1954	0.9890849554	0.09758162131
1955	0.9890849554	0.09752837831
1956	0.9890849554	0.09746380734
1957	0.9891299404	0.09741969912
1958	0.9891749295	0.0973616665
1959	0.9891299404	0.09730755362
1960	0.9891759141	0.09727648598
1961	0.9891759141	0.09718351605
1962	0.9892218837	0.09713246785
1963	0.9892218837	0.09703950641
1964	0.9892218837	0.09702166918
1965	0.9893118661	0.09694891951
1966	0.9894018649	0.09685430203
1967	0.9894018649	0.09677243208
1968	0.9893549268	0.09663412997
1969	0.9894459103	0.09657493906
1970	0.9894459103	0.0965198907
1971	0.9894459103	0.09650027993
1972	0.9894459103	0.09645873877
1973	0.9894459103	0.09639174226
1974	0.989490924	0.09635116833
1975	0.989490924	0.09629110627
1976	0.98944495	0.09619243612
1977	0.9894459103	0.09612030204
1978	0.9895368938	0.09602243627
1979	0.9895819117	0.09594669676
1980	0.9894918801	0.09589642706
1981	0.9895378457	0.09587171085
1982	0.9896728993	0.09578922729
1983	0.9897188609	0.09576624465
1984	0.9897197962	0.09571852484
1985	0.9897188609	0.09565638521
1986	0.9896738389	0.09562778908
1987	0.9896728993	0.09548497415
1988	0.9897179254	0.09536387432
1989	0.9897179254	0.09536043042
1990	0.9897629555	0.09532739136
1991	0.9898980706	0.09522333692
1992	0.9899440324	0.0951941891
1993	0.9900818926	0.0951191822
1994	0.9900359434	0.09509891094
1995	0.9900359434	0.09502139836
1996	0.9900818926	0.09490684153
1997	0.9900818926	0.09481401563
1998	0.9900359434	0.09471487082
1999	0.9900809901	0.09463307744
